draw_no,number,freq_last_10,freq_last_20,freq_last_30,freq_last_50,freq_last_75,freq_last_100,freq_last_125,freq_last_150,freq_last_200,freq_last_300,freq_last_500,ewma_hl10,ewma_hl20,ewma_hl30,ewma_hl50,ewma_hl75,ewma_hl100,ewma_hl150,ewma_hl200
879,18,0.1,0.15,0.2,0.18,0.17333333333333334,0.19,0.184,0.19333333333333333,0.185,0.18,0.162,0.16988309637167343,0.18174420038703668,0.18507008654995222,0.18604307552081073,0.18391806136926217,0.18100164261731036,0.17610904270854275,0.17294732398138993
879,19,0.2,0.15,0.16666666666666666,0.18,0.13333333333333333,0.16,0.152,0.16,0.165,0.17666666666666667,0.172,0.14882964613243696,0.15100130057573258,0.15343798126187977,0.1580718029743244,0.1627000171003493,0.16587201879163727,0.1693338248268887,0.1708381661799426
879,20,0.2,0.1,0.13333333333333333,0.14,0.12,0.14,0.144,0.16,0.165,0.17333333333333334,0.182,0.15484325640170907,0.1377729203391467,0.13983138710298595,0.1487458716600779,0.15728798278235023,0.1626147867469947,0.16788200449845983,0.16997127468418696
879,21,0.1,0.1,0.1,0.12,0.17333333333333334,0.22,0.208,0.17333333333333334,0.165,0.16,0.162,0.11610498426291793,0.1397591479521464,0.15517251553084385,0.16586584351381312,0.16792996341905825,0.1675696405811418,0.16621939431570462,0.1652369307367836
879,22,0.3,0.15,0.2,0.18,0.14666666666666667,0.16,0.184,0.16666666666666666,0.165,0.17333333333333334,0.188,0.21408808049882108,0.19046256928823646,0.18158355392329675,0.17614841610996432,0.17543421664794676,0.1760296696158697,0.17709471073049726,0.1775360489137894
879,23,0.3,0.25,0.2,0.2,0.21333333333333335,0.17,0.152,0.16666666666666666,0.165,0.14333333333333334,0.168,0.23661283160989346,0.20970732504681458,0.1950014685293346,0.17847183649653084,0.1698790062415201,0.16682101823178708,0.16559041471717864,0.1657445113035579
879,24,0.3,0.2,0.26666666666666666,0.24,0.17333333333333334,0.14,0.168,0.16,0.165,0.15666666666666668,0.166,0.24214124505229698,0.21709186923577808,0.19804909106239216,0.1805295587691236,0.17268482939893323,0.16962304128790373,0.16777099367188952,0.16760453316472898
879,25,0.0,0.05,0.06666666666666667,0.1,0.10666666666666667,0.11,0.128,0.12,0.15,0.15,0.158,0.06569684857546713,0.08725679600014152,0.100184086493188,0.11736544320805861,0.13027809679505153,0.13804998127542237,0.14625583155591512,0.15012273022673853
879,26,0.0,0.1,0.1,0.1,0.12,0.12,0.12,0.11333333333333333,0.12,0.14,0.14,0.08662897067571708,0.10598644107911377,0.11271018047116586,0.11892711478230948,0.12380809058233724,0.1273680290400075,0.13220685451847553,0.13534813315280042
879,27,0.2,0.2,0.13333333333333333,0.12,0.13333333333333333,0.12,0.136,0.12666666666666668,0.125,0.12666666666666668,0.152,0.16052088973360218,0.14341428055764327,0.13693774183937454,0.13276863307522893,0.1328078723588989,0.13470486120999914,0.13907058901842081,0.1423756329573379
879,28,0.3,0.4,0.3,0.24,0.21333333333333335,0.19,0.16,0.14666666666666667,0.145,0.14,0.148,0.32573619045683627,0.2619024278612272,0.22661566961078497,0.19130695727061922,0.17282018966892232,0.1647248153540386,0.15875202396491497,0.15691999999174255
879,29,0.2,0.1,0.1,0.14,0.13333333333333333,0.15,0.128,0.13333333333333333,0.13,0.12666666666666668,0.146,0.15064570106735872,0.13572723553486388,0.13392205600625048,0.1338235573437656,0.13577273565015904,0.13814302030700604,0.14177448144578148,0.1438981964782259
879,30,0.2,0.3,0.23333333333333334,0.22,0.17333333333333334,0.17,0.2,0.20666666666666667,0.18,0.2,0.198,0.2277389464139543,0.21577231428911506,0.2052807124102449,0.1968880033555733,0.19396462791182056,0.1927787298268317,0.19092351366532023,0.18929548679179894
879,31,0.2,0.25,0.23333333333333334,0.26,0.22666666666666666,0.24,0.232,0.22,0.2,0.2,0.182,0.20649044838196687,0.2317372997076522,0.2328656732652911,0.22489796875925952,0.21423980143331964,0.20597970236432947,0.19539026446623553,0.18938573479969728
880,1,0.0,0.1,0.13333333333333333,0.14,0.13333333333333333,0.13,0.136,0.13333333333333333,0.115,0.11,0.118,0.09465629343227777,0.12133840308164831,0.12731074210694845,0.12667062559179262,0.1232944885625392,0.1212585948190538,0.12007548581679937,0.12032536332363136
880,2,0.3,0.25,0.3,0.24,0.22666666666666666,0.21,0.2,0.21333333333333335,0.215,0.18333333333333332,0.168,0.30579085180676774,0.26064078518416717,0.24137971296412916,0.2218507805853077,0.20784348126445562,0.19849090616916387,0.18722158709825207,0.18125869623820262
880,3,0.3,0.25,0.2,0.18,0.18666666666666668,0.17,0.168,0.16666666666666666,0.175,0.17333333333333334,0.16,0.23305047106279791,0.205021660978447,0.19171378929610802,0.17984996446898147,0.17360492123415414,0.17019370649098708,0.16637277465892736,0.1642937050241878
880,4,0.2,0.2,0.16666666666666666,0.16,0.13333333333333333,0.15,0.128,0.14,0.15,0.15333333333333332,0.142,0.16378141137590427,0.15976571402936454,0.15391661115693134,0.1492299821045373,0.14786965382085543,0.14760474688750955,0.14789005217256512,0.1484724907071292
880,5,0.1,0.05,0.03333333333333333,0.14,0.13333333333333333,0.15,0.16,0.17333333333333334,0.195,0.17,0.168,0.08325668690836993,0.1046913863080653,0.1246672495977561,0.14721814622288365,0.15866822578854547,0.16292237984330812,0.1648868843940643,0.16468725379502488
880,6,0.2,0.1,0.13333333333333333,0.18,0.18666666666666668,0.18,0.184,0.18,0.17,0.18666666666666668,0.15,0.142629207913585,0.16017796328396586,0.16923376473418225,0.17550993438795467,0.17582741558976525,0.17371772919075038,0.16910332201332218,0.16588844893184124
880,7,0.1,0.1,0.1,0.12,0.12,0.14,0.144,0.15333333333333332,0.15,0.15666666666666668,0.148,0.09879813421412499,0.11391676162130758,0.12401944249884754,0.13621504920362573,0.14311626048062928,0.14617236459511204,0.14868160625072047,0.14974769032359547
880,8,0.3,0.3,0.2,0.12,0.22666666666666666,0.21,0.224,0.19333333333333333,0.17,0.14666666666666667,0.156,0.23730492227167943,0.20960871536016423,0.2023404651398225,0.19087686770956805,0.17972536506193687,0.1725355075435247,0.16504650977967397,0.16166938511900758
880,9,0.0,0.15,0.13333333333333333,0.2,0.21333333333333335,0.2,0.184,0.17333333333333334,0.18,0.17666666666666667,0.156,0.10515586637710407,0.15102306964172735,0.16766324775449337,0.17648921134238793,0.17612949991373184,0.1731375514702383,0.16714410838824423,0.1629176254049615
880,10,0.1,0.05,0.1,0.1,0.12,0.15,0.168,0.16666666666666666,0.165,0.16333333333333333,0.176,0.08175705544631443,0.1068265638735975,0.12417035202147036,0.14282520579479535,0.15385553038161048,0.15988763677932066,0.16618011300528057,0.16933879990056305
880,11,0.1,0.1,0.1,0.14,0.14666666666666667,0.15,0.16,0.18,0.185,0.2,0.184,0.1054828694012464,0.1255737932209897,0.1405012317591589,0.1592387155815155,0.17078514192299607,0.1764915199999079,0.18164954284724438,0.18393242972933654
880,12,0.1,0.1,0.06666666666666667,0.06,0.10666666666666667,0.1,0.112,0.12666666666666668,0.13,0.13333333333333333,0.14,0.06578441557526492,0.08269610290974061,0.0940229966659397,0.10778805560421213,0.11722606679625285,0.12301205588294867,0.12975571317012585,0.13338878600369355
880,13,0.1,0.15,0.16666666666666666,0.14,0.13333333333333333,0.13,0.12,0.12,0.135,0.13333333333333333,0.15,0.15231003938172985,0.13858750169252665,0.13354985004660574,0.13067272309338013,0.1314589481143323,0.13362863659591603,0.13799732645797982,0.14117837863527485
880,14,0.1,0.2,0.16666666666666666,0.18,0.18666666666666668,0.17,0.2,0.21333333333333335,0.185,0.20666666666666667,0.182,0.19194712001187333,0.18982391858879163,0.18941546625297617,0.18970531168553512,0.1894872274574802,0.188890086357394,0.18748025297303877,0.1862245186519827
880,15,0.1,0.05,0.16666666666666666,0.2,0.18666666666666668,0.19,0.184,0.18666666666666668,0.185,0.18333333333333332,0.172,0.11184679033153286,0.15182769327397583,0.1663971878897512,0.1760505393347638,0.17853235665537343,0.17810446991679182,0.17523251343733004,0.1723455477386261
880,16,0.1,0.2,0.16666666666666666,0.1,0.12,0.12,0.12,0.12666666666666668,0.145,0.14666666666666667,0.164,0.14322706574858884,0.13193435334403902,0.128406205531434,0.1319227986679818,0.13879374475645756,0.1441753567960018,0.15084798629588916,0.1545094230190484
880,17,0.1,0.15,0.2,0.18,0.17333333333333334,0.14,0.112,0.1,0.125,0.12333333333333334,0.14,0.14417535829508604,0.15708930589609651,0.1499356249374483,0.13853051450346412,0.13375512147875046,0.13358922869202364,0.13675012277258156,0.14004400249433122
880,18,0.1,0.15,0.2,0.18,0.17333333333333334,0.19,0.184,0.19333333333333333,0.185,0.18,0.162,0.15850653361919828,0.17555332572523538,0.1808430799248793,0.18348175245070006,0.1822256262994153,0.17974854199447324,0.17528289958167798,0.1723191124327264
880,19,0.1,0.1,0.13333333333333333,0.16,0.13333333333333333,0.16,0.152,0.16,0.165,0.17666666666666667,0.17,0.13886296996031208,0.14585764194099998,0.14993345292117075,0.1558955706444797,0.16120283290454335,0.1647236627488222,0.1685394648475549,0.170217615907894
880,20,0.2,0.1,0.1,0.14,0.12,0.14,0.144,0.15333333333333332,0.165,0.17333333333333334,0.182,0.1444738667397875,0.13307986889765022,0.1366376338028387,0.14669803283780442,0.15584060074632575,0.16148898099402695,0.16709445513695304,0.16935387329722393
880,21,0.1,0.1,0.1,0.12,0.17333333333333334,0.22,0.208,0.17333333333333334,0.165,0.16,0.162,0.10832978079916429,0.13499843830656041,0.15162837037261986,0.16358230777701663,0.16638465265809993,0.16640953165646882,0.16543964440591255,0.16463672631751355
880,22,0.3,0.15,0.2,0.18,0.14666666666666667,0.16,0.184,0.16666666666666666,0.165,0.17333333333333334,0.188,0.19975124220018786,0.1839747149758728,0.17743617981359222,0.1737233164351557,0.17381985088911034,0.17481099068321584,0.17626394374758747,0.1768911693419972
880,23,0.3,0.25,0.2,0.18,0.21333333333333335,0.17,0.152,0.16666666666666666,0.16,0.14,0.168,0.22076757811297387,0.20256392370436893,0.1905476288260179,0.17601474944341747,0.16831576016523267,0.1656660921282127,0.1648136154064261,0.16514246315541953
880,24,0.4,0.25,0.3,0.26,0.18666666666666668,0.15,0.168,0.16666666666666666,0.17,0.16,0.168,0.29289277870878444,0.24376059428419608,0.21636567516442418,0.19181150807319053,0.18029787837366335,0.17537186140414843,0.1716750536961858,0.17062811533577976
880,25,0.0,0.05,0.06666666666666667,0.1,0.10666666666666667,0.11,0.12,0.12,0.15,0.15,0.158,0.061297327160908764,0.08428450920212067,0.09789587879183549,0.11574963022237757,0.1290792628240574,0.13709424123341274,0.1455697324882836,0.14957742642744135
880,26,0.0,0.1,0.1,0.1,0.12,0.12,0.12,0.11333333333333333,0.12,0.14,0.14,0.08082768766331867,0.10237615381176839,0.11013587638752786,0.11728980169284942,0.12266879434969791,0.12648624170254663,0.13158666044720566,0.13485649640249264
880,27,0.3,0.25,0.16666666666666666,0.14,0.14666666666666667,0.13,0.144,0.13333333333333333,0.13,0.13,0.154,0.21673829441548545,0.1725927347524039,0.15665011108879787,0.14470812451295048,0.1407878736605015,0.14069542495117035,0.14310928518449623,0.145490856248387
880,28,0.3,0.35,0.3,0.24,0.21333333333333335,0.19,0.16,0.14666666666666667,0.145,0.14,0.146,0.30392261223374534,0.25298106970477746,0.22143976055574935,0.1886731644150764,0.1712298784858024,0.16358440156700302,0.158007304151228,0.15635000588057785
880,29,0.2,0.1,0.1,0.14,0.12,0.15,0.128,0.12666666666666668,0.125,0.12666666666666668,0.146,0.14055740912903736,0.131103867627664,0.13086327201508932,0.13198115948085493,0.1345233393829701,0.1371866361422871,0.1411094047886725,0.14337550259214302
880,30,0.1,0.3,0.23333333333333334,0.22,0.17333333333333334,0.17,0.192,0.20666666666666667,0.18,0.2,0.198,0.21248795046205252,0.20842231714804535,0.2005920944518609,0.19417737419718653,0.19217974318574318,0.1914440947211907,0.19002787454227685,0.18860789239499123
880,31,0.3,0.25,0.26666666666666666,0.26,0.24,0.25,0.24,0.22666666666666666,0.2,0.20333333333333334,0.184,0.25962940924079586,0.25790714762972217,0.2503870455295942,0.23556908193425402,0.22147045679497052,0.2114768200430694,0.19916476004350034,0.19233019922497518
881,1,0.0,0.1,0.1,0.14,0.13333333333333333,0.13,0.136,0.13333333333333333,0.115,0.10666666666666667,0.118,0.088317444628904,0.11720517163029028,0.12440296073426736,0.12492670487919397,0.12215992164941987,0.12041911711059182,0.11951224656279616,0.11988837052828553
881,2,0.3,0.25,0.26666666666666666,0.24,0.22666666666666666,0.21,0.2,0.21333333333333335,0.21,0.18333333333333332,0.166,0.285312953245857,0.25176240320888327,0.23586659269254523,0.21879647995671775,0.205930886957123,0.19711674633076168,0.186343384971205,0.18060040822508583
881,3,0.2,0.25,0.2,0.18,0.18666666666666668,0.17,0.168,0.16,0.17,0.17333333333333334,0.16,0.21744377819478447,0.19803787055559496,0.18733504029052114,0.1773739043979723,0.172007393219047,0.16901544920594344,0.16559236826000334,0.1636970297810544
881,4,0.2,0.2,0.16666666666666666,0.16,0.13333333333333333,0.15,0.128,0.14,0.15,0.15,0.142,0.15281346021418046,0.15432350729758076,0.1504011508944159,0.1471754785010618,0.14650894403864598,0.14658287379999657,0.14719634286051403,0.1479332743112347
881,5,0.2,0.1,0.06666666666666667,0.14,0.14666666666666667,0.16,0.168,0.17333333333333334,0.2,0.17333333333333334,0.17,0.1446482441147523,0.13518888443562158,0.14465987727703844,0.15895870510290983,0.16641023603657162,0.16871749897216254,0.1688041576413268,0.1677209088937451
881,6,0.2,0.1,0.13333333333333333,0.16,0.18666666666666668,0.18,0.184,0.18,0.17,0.18666666666666668,0.15,0.13307775654013748,0.15472171382917235,0.16536846019994772,0.17309362509433562,0.17420943598278346,0.1725150749670404,0.16831010740925578,0.16528598196218558
881,7,0.2,0.15,0.13333333333333333,0.14,0.13333333333333333,0.15,0.152,0.15333333333333332,0.155,0.16,0.15,0.1591489271872526,0.14410000959864872,0.14402686611273935,0.1481070917343008,0.1510013813046273,0.15208344469513096,0.15267489375443408,0.15283560232561766
881,8,0.3,0.25,0.2,0.12,0.21333333333333335,0.21,0.224,0.19333333333333333,0.17,0.14666666666666667,0.156,0.2214133215335546,0.20246867302564955,0.19771900252216731,0.1882489962389764,0.17807151617521924,0.1713410378837278,0.16427232450437165,0.1610822407749263
881,9,0.0,0.1,0.13333333333333333,0.2,0.2,0.2,0.184,0.17333333333333334,0.18,0.17666666666666667,0.156,0.09811389258347415,0.14587866947269112,0.16383381387770252,0.17405941998569202,0.17450874049977777,0.1719389138382103,0.16636008388666307,0.16232594775221812
881,10,0.1,0.05,0.1,0.1,0.12,0.15,0.168,0.16666666666666666,0.165,0.16333333333333333,0.176,0.07628203002231539,0.10318765893971808,0.12133429725757641,0.14085887908327044,0.15243973802781952,0.15878072879366245,0.16540061032625686,0.1687238020855968
881,11,0.2,0.15,0.13333333333333333,0.16,0.14666666666666667,0.16,0.168,0.18666666666666668,0.185,0.20333333333333334,0.184,0.16538600565652387,0.15535995990820653,0.16013221078552856,0.17081378289801774,0.17841565122482853,0.18219269947276143,0.18548818732879288,0.18689619097528826
881,12,0.1,0.15,0.1,0.08,0.12,0.11,0.12,0.13333333333333333,0.135,0.13666666666666666,0.14,0.12834603852388257,0.11394284113618226,0.11471554005052843,0.12007146292607948,0.12534943149855404,0.12908347565137604,0.13383777654534687,0.1365361096137931
881,13,0.1,0.15,0.13333333333333333,0.14,0.13333333333333333,0.12,0.12,0.12,0.135,0.13333333333333333,0.15,0.14211029168542433,0.13386670261974476,0.13049956725143003,0.12887370404449194,0.13024925111406174,0.13270352063360558,0.13735002105105254,0.14066565270104034
881,14,0.1,0.2,0.16666666666666666,0.18,0.18666666666666668,0.17,0.2,0.20666666666666667,0.185,0.20333333333333334,0.182,0.17909299560155276,0.18335781906378573,0.18508921101832027,0.1870935694541158,0.18774354903974674,0.18758239334740065,0.18660083751944676,0.18554819596556135
881,15,0.1,0.05,0.13333333333333333,0.2,0.18666666666666668,0.18,0.184,0.18666666666666668,0.18,0.18,0.172,0.10435674537682016,0.1466558846701914,0.1625966708602779,0.17362678733562664,0.1768894859387341,0.1768714461258128,0.17441054857519214,0.17171963013828487
881,16,0.1,0.2,0.16666666666666666,0.1,0.12,0.11,0.12,0.12666666666666668,0.145,0.14666666666666667,0.164,0.13363557762444483,0.12744018492821424,0.12547340373952157,0.13010656937262424,0.13751655230134843,0.1431772255021302,0.15014040217335792,0.1539482819361766
881,17,0.1,0.15,0.2,0.18,0.16,0.14,0.112,0.1,0.125,0.12333333333333334,0.138,0.13452036585595517,0.15173826745062724,0.14651109052598313,0.13662331437367178,0.13252429488577522,0.1326643855520802,0.13610866763616186,0.13953539634155515
881,18,0.1,0.15,0.16666666666666666,0.18,0.17333333333333334,0.18,0.184,0.19333333333333333,0.185,0.18,0.162,0.1478918252408501,0.1695733349815812,0.17671261826484044,0.18095569222965213,0.18054876978512835,0.178504136232077,0.1744606983727606,0.1716932908390616
881,19,0.1,0.1,0.13333333333333333,0.16,0.13333333333333333,0.16,0.152,0.16,0.165,0.17666666666666667,0.17,0.1295637322757558,0.14088919520212384,0.14650896811862596,0.15374929945193483,0.15971943001567993,0.1635832747776421,0.16774889513380273,0.16959942644444206
881,20,0.2,0.1,0.1,0.12,0.12,0.13,0.136,0.15333333333333332,0.165,0.17333333333333334,0.182,0.134798884083114,0.12854668001679573,0.1335168259290981,0.14467838750355172,0.15440654159746328,0.16037098684351728,0.16631066354436266,0.16873882073930438
881,21,0.2,0.1,0.13333333333333333,0.14,0.18666666666666668,0.23,0.208,0.18,0.17,0.16333333333333333,0.164,0.16804226791476343,0.16446356698358225,0.17100520520144583,0.17509757527519929,0.17405565565579575,0.17218050910516,0.16935432481638912,0.16767056491988608
881,22,0.2,0.15,0.2,0.18,0.14666666666666667,0.16,0.176,0.16,0.165,0.17333333333333334,0.188,0.18637449907323464,0.177707860798789,0.17338353185975156,0.17133160416266,0.17222034507209166,0.17360076777001368,0.17543714074522004,0.17624874313668548
881,23,0.2,0.25,0.2,0.16,0.21333333333333335,0.17,0.152,0.16666666666666666,0.16,0.14,0.168,0.20598343384108375,0.19566385283561025,0.1861955149624179,0.17359149017677075,0.16676690348342615,0.1645191796838027,0.16404052257103488,0.16454270542678107
881,24,0.4,0.25,0.3,0.26,0.18666666666666668,0.15,0.168,0.16666666666666666,0.165,0.16,0.168,0.2732786255181852,0.23545721357941457,0.21142387630661716,0.18917076906775138,0.17863876116823674,0.17415775556233198,0.17086977584519852,0.1700084350370831
881,25,0.0,0.05,0.06666666666666667,0.1,0.10666666666666667,0.11,0.112,0.12,0.15,0.15,0.158,0.05719242853415309,0.08141346940392863,0.09565993382676712,0.11415606283706325,0.12789146390070383,0.13614513276282808,0.14488690712243626,0.1490341971706191
881,26,0.0,0.1,0.1,0.1,0.12,0.12,0.12,0.11333333333333333,0.12,0.13666666666666666,0.14,0.07541489921950892,0.09888884618238471,0.10762036949059582,0.11567503020503889,0.12153998513069689,0.12561057280258228,0.13096942561394304,0.13436673002485067
